id,datetime,source_collected_id,project,sector,state,announced,promised_capital_usd,promised_jobs,promised_first_output,actual_first_output,current_status,lag_years,slip_years,verification_tier,notes,promise_source,status_source,flag,promised_date_source,announced_dt,promised_first_output_dt,actual_first_output_dt,announced_raw,promised_first_output_raw,actual_first_output_raw,actual_date_source,country,criteria_id
71,2026-09-10T05:42:53Z,71,GlobalFoundries Fab 8 Expansion Malta,Semiconductors,NY,2024-02,11600000000,1500,n/a,pending,UNDER CONSTRUCTION,-1.0,-1.0,P,"Expansion of the existing operating Fab 8 site: immediate expansion of the existing facility plus a new 358,000 sq ft 300mm fab and advanced packaging. Per Manufacturing Dive (Jun 4, 2025) GF later raised its total U.S. commitment to $16B across New York and Vermont ($13B prior plus $3B additional) with an advanced packaging and testing center upcoming on the Malta campus; that is a later re-announcement, not summed into promised_capital_usd.",https://www.esd.ny.gov/esd-media-center/press-releases/governor-hochul-celebrates-globalfoundries-11-6-billion-investment-expand-semiconductor-manufacturing-plant-saratoga-county,https://www.manufacturingdive.com/news/globalfoundries-commits-16-billion-expanding-new-york-vermont-facilities/749766/,"Neither source states a promised first-output/production date (promised_first_output left as n/a). Promised direct jobs (1,500) are below the 2,000-job floor, but capital ($11.6B) clears the $1B floor.",,2024-02-15,,,"February 19, 2024",unconfirmed,pending,,US,1B-or-2000-jobs
72,2026-09-10T05:44:10Z,72,Amgen Holly Springs Second Drug Substance Facility,Pharmaceuticals,NC,2024-12,1000000000,370,n/a,pending,"UNDER CONSTRUCTION; broke ground Jan 24, 2025",-1.0,-1.0,P,Second drug-substance (biologics) plant at the existing Holly Springs campus; this $1B investment brings total planned regional investment to ~$1.5B including a prior $550M 2022 commitment (not summed per re-announcement rule). Carolina Journal cites 'more than 700 jobs to Wake County by 2030' as a combined/regional figure; the 370 here is the direct new-jobs figure from Amgen's release.,https://www.amgen.com/newsroom/press-releases/2024/12/amgen-announces-$1-billion-manufacturing-expansion-in-north-carolina,https://www.carolinajournal.com/amgen-breaks-ground-on-holly-springs-expansion/,"Neither source states a promised first-output/production date, so promised_first_output left as n/a; plant not yet producing (broke ground Jan 2025) so actual_first_output is pending.",,2024-12-15,,,"THOUSAND OAKS, Calif., Dec. 5, 2024 ... Amgen (NASDAQ: AMGN) today announced a $1 billion expansion to establish a second drug substance manufacturing facility in North Carolina.",unconfirmed,"Amgen broke ground on the Holly Springs expansion on January 24, 2025; the article does not indicate the new plant has begun producing anything.",,US,1B-or-2000-jobs
73,2026-09-10T05:45:53Z,73,"GM Orion Assembly EV Pickup Conversion (Orion Township, MI)",Auto Assembly,MI,2022-01,4000000000,2350,2025 (second half),never,"CANCELLED (EV pickup plan); Orion repurposed to gas-powered full-size SUVs and light-duty pickups from 2027, EV truck production shifted to Factory ZERO",-2.0,-2.0,P,"The $4B Orion conversion is one site in a larger $7B four-site Michigan package (GM's largest single investment announcement); the other sites (Ultium Cells Lansing $2.6B; Lansing Delta Township / Grand River $510M) are separate projects. In addition to new jobs, ~1,000 jobs retained at Orion. Original promise: EV Silverado/Sierra production late 2025; the page carries an Oct 2023 editor's note that Orion EV truck timing was updated; June 2025 status: EV plan dropped at Orion, plant to build gas-powered vehicles from 2027 with EV truck production moved to Factory ZERO in Detroit-Hamtramck.",https://pressroom.gm.com/gmbx/us/en/pressroom/home/news.detail.html/Pages/news/us/en/2022/jan/0125-michigan-investment.html,https://oaklandcounty115.com/2025/06/11/gms-orion-plant-once-slated-for-ev-production-now-to-produce-gas-powered-suvs-and-pickups/,"promise_source 403s to WebFetch; read via curl with a browser user agent (HTTP 200). Jobs: source attributes 2,350 new jobs to Orion specifically (the lead summary's ~4,000 new is the total for the four-site $7B Michigan package, not Orion alone); ~1,000 retained. actual_first_output = never: the promised EV-pickup product at Orion was cancelled and shifted to Factory ZERO (exit c, promised product cancelled/site repurposed to gas-powered vehicles from 2027).",,2022-01-15,2025-10-01,,"LANSING, Mich. — General Motors Co. (NYSE: GM) announced today an investment of more than $7 billion in four Michigan manufacturing sites (dateline 2022-01-25)","Electric truck production, including the Chevrolet Silverado EV and electric GMC Sierra, will begin at Orion in late 2025.",the Orion Assembly Plant will begin production of gas-powered full-size SUVs and light duty pickup trucks in 2027 ... EVs will continue being assembled in Hamtramck,,US,1B-or-2000-jobs
74,2026-09-10T05:48:18Z,74,Graphic Packaging International Waco CRB Mill,Other,TX,2023-02,1000000000,230,n/a,2025-10,"PRODUCING; first saleable rolls Oct 2025, ramping to full production in 12-18 months",2.7,-3.0,P,"Greenfield coated recycled paperboard (CRB) mill on a 119-acre campus in Texas Central Park, Waco (McLennan County); 640,000 sq ft, 500,000 tons/yr capacity, ~230 direct jobs at ~$65,000 avg salary. Began operating ahead of schedule. East Angus, Quebec plant to close Dec 23, 2025 once Waco is operational.",https://wacoeconomicdevelopment.com/about-us/news/graphic-packaging-international-to-build-manufacturing-facility-in-waco-texas-invest-usd1-billion-in-community,https://www.packagingdive.com/news/graphic-packaging-international-q3-2025-earnings-waco-east-angus/804589/,"sector Other used; candidate new sector: Paper and Packaging (coated recycled paperboard mill). Announcement date is not printed on the promise release; dated 2023-02 via the earliest Internet Archive capture (2023-02-12) of that same page. Neither lead source states a promised first-output date, so promised_first_output left as n/a. Clears the floor on capital ($1B); promised_jobs 230 is below 2000.",,2023-02-15,,2025-10-15,Release itself is undated; earliest Internet Archive capture of the promise_source is 2023-02-12,The $1 billion capital investment over three years is Waco's largest economic development deal to date,"GPI began operating its long-anticipated recycled paperboard mill in Waco, Texas, ahead of schedule, producing its first commercially saleable rolls in October",,US,1B-or-2000-jobs
75,2026-09-10T05:49:54Z,75,Ultium Cells Spring Hill,Battery,TN,2021-04,2300000000,1300,2023 (second half),2024-03-21,PRODUCING; retrofitting (~$70M) to add LFP cells for stationary ESS,2.9,0.5,P,"Second U.S. Ultium plant (after Warren, OH). Produces NMCA EV battery cells since 2024; distinct site from the Lordstown, OH JV plant. Mar 2026: ~$70M retrofit announced to also make LFP cells for stationary energy storage (LFP transition first announced July 2025). A later $275M expansion (Dec 2022) is a re-announcement, not summed into promised_capital_usd.",https://www.tn.gov/ecd/news/2021/4/16/governor-lee--commissioner-rolfe-announce-general-motors-and-lg-energy-solution-to-invest--2-3-billion-to-build-ultium-cells-manufacturing-plant-in-spring-hill.html,https://www.electrive.com/2026/03/20/ultium-cells-to-produce-lfp-battery-cells-for-stationary-storage-in-spring-hill/,"status_source (electrive) confirms the plant is producing but does not date first output; dated via the Ultium Cells press release now cited in actual_date_source, fetched with a browser user-agent over HTTP/1.1 after a 403 to WebFetch. Promise source frames the promised date as the plant being 'open in late 2023' rather than explicit first output.",,2021-04-15,2023-10-01,2024-03-21,"Governor Lee, Commissioner Rolfe Announce General Motors and LG Energy Solution to Invest $2.3 Billion to Build Ultium Cells Manufacturing Plant in Spring Hill (release dated April 16, 2021)",the plant is scheduled to be open in late 2023,"On Thursday, March 21, 2024, the Ultium Cells plant in Spring Hill, Tennessee successfully shipped its first battery cells to its customer, General Motors.",https://www.ultiumcell.com/newsroom/latest-news/2024/04/02/Ultium-Cells-Spring-Hill-Hits-Key-Target-Ships-First-Completed-Battery-Cells-to-General-Motors,US,1B-or-2000-jobs
76,2026-09-10T05:51:05Z,76,LG Chem Clarksville Cathode Plant,Battery,TN,2022-11,3200000000,860,2025 (second half),pending,"UNDER CONSTRUCTION; groundbreaking Dec 19, 2023; mass production now targeted 2026",-1.0,-1.0,P,"First US cathode facility for LG Chem; NCMA cathode materials for EV batteries. First-phase investment ~2 trillion won (~$1.6B); full ~$3.2B. Target ~120,000 tons/yr by 2027 (60,000 tons by 2026).",https://tnecd.com/news/governor-lee-commissioner-mcwhorter-announce-lg-chem-to-invest-more-than-3-billion-to-establish-manufacturing-operations-in-clarksville/,https://www.kedglobal.com/batteries/newsView/ked202312200013,"Promised first output was second half of 2025 (promise_source and promised_date_source); status_source (Dec 2023) now targets mass production in 2026, i.e. an apparent slip. Minor date discrepancy: LG corporate release dates the announcement Nov 22, 2022 vs Nov 21, 2022 in the Tennessee state release.",https://www.lgcorp.com/media/release/25594,2022-11-15,2025-10-01,,"November 21, 2022",Construction of the plant will begin in the first quarter of next year with mass production to start in the second half of 2025.,"the plant is expected to embark on mass-production of nickel, cobalt, manganese and aluminum (NCMA) cathodes in 2026",,US,1B-or-2000-jobs
77,2026-09-10T05:54:03Z,77,Regeneron Saratoga Springs Biologics Plant,Pharmaceuticals,NY,2025-11,2000000000,1000,n/a,pending,"ANNOUNCED; site acquired, construction not yet begun",-1.0,-1.0,P,"Biologics drug-manufacturing plant at former Quad Graphics magazine factory (~1.1M sq ft, 56 Duplainville Road), Saratoga Springs, Saratoga County, NY. ~500 short-term design/construction jobs in addition to the 1,000 permanent jobs. Part of Regeneron US onshoring push. The Regeneron investor release (promised_date_source) principally announces a separate FUJIFILM Diosynth Biotechnologies partnership in Holly Springs, NC (est. >$3B) and references the over-1-million-sq-ft Saratoga property acquisition but gives no production timeline.",https://esd.ny.gov/esd-media-center/press-releases/governor-hochul-announces-regeneron-invest-more-2-billion-saratoga,https://www.fiercepharma.com/manufacturing/regeneron-pours-2b-saratoga-springs-plant-acquired-recent-onshoring-push,"Announcement day differs across sources (ESD release dated Nov 13, 2025; Fierce Pharma byline Nov 18, 2025; lead summary Nov 21, 2025) but all agree on month 2025-11. No source states a promised production/first-output date. status_source (Fierce) read via curl browser UA (WebFetch 403). promised_date_source (Regeneron investor) read via web.archive.org 2025 snapshot; the original 403s.",https://investor.regeneron.com/news-releases/news-release-details/regeneron-announces-new-investment-manufacturing-its-industry,2025-11-15,,,"November 13, 2025",No specific timeline for when construction or production will begin or when the facility becomes operational is provided in this announcement.,"just announced/planned as of Nov 2025; the project will cover the design, reconstruction and fit of the facility; construction not yet begun",,US,1B-or-2000-jobs
78,2026-09-10T05:55:35Z,78,Shintech Plaquemine PVC/VCM Expansion,Chemicals and Plastics,LA,2021-01,1250000000,30,2023-Q4,2024,PRODUCING (expansion completed 2024),3.5,0.6,P,"$1.3B package covered Plaquemine (Iberville Parish, ~$1.25B) plus Addis (West Baton Rouge Parish); the Plaquemine portion is this row. Distinct from Shintech's separate ~$3.4B Plaquemine chlor-alkali/ethylene/VCM expansion announced March 2026 (targeted for completion by end of 2030).",https://www.opportunitylouisiana.gov/news/shintech-announces-1-3-billion-expansion-for-plastics-facilities,https://cen.acs.org/business/petrochemicals/Shintech-invest-34-billion-US/104/web/2026/03,"status_source returned HTTP 406 to WebFetch; read via curl with a browser user agent (step 2). Promise source gives a construction-completion target (end of 2023), not an explicit production-start date, so promised_first_output is read from that. Status source dates the expansion as 'wrapped up' in 2024 (completion of the PVC-production expansion investment) rather than an explicit first-output/SOP statement; that is the best-supported actual date.",,2021-01-15,2023-11-15,2024-07-01,"Today, Gov. John Bel Edwards and Shintech Louisiana LLC announced the company will invest $1.3 billion to expand its manufacturing",Construction is expected to be completed toward the end of 2023.,In 2024 the firm wrapped up a $1.25 billion investment to expand PVC production at the site.,,US,1B-or-2000-jobs
79,2026-09-10T05:56:21Z,79,Texas Instruments LFAB2 Lehi,Semiconductors,UT,2023-02,11000000000,800,2026,pending,UNDER CONSTRUCTION; on track for first production as early as 2026,-1.0,-1.0,P,"New 300-mm analog/embedded wafer fab (LFAB2) adjacent to TI's existing Lehi fab (LFAB1); distinct from TI's Sherman, Texas fabs. Broke ground Nov 2, 2023.",https://www.ti.com/about-ti/newsroom/news-releases/2023/2023-02-15-texas-instruments-selects-lehi--utah--for-its-next-300-millimeter-semiconductor-wafer-fab.html,https://www.ti.com/about-ti/company/ti-at-a-glance/manufacturing/lehi.html,,https://www.ti.com/about-ti/newsroom/news-releases/2023/2023-11-02-texas-instruments-breaks-ground-on-new-300-mm-semiconductor-wafer-fabrication-plant-in-utah.html,2023-02-15,2026-07-01,,15 FEB 2023,with first production available as early as 2026,"The new fab (LFAB2) currently under construction, will connect to our existing fab (LFAB1)",,US,1B-or-2000-jobs
80,2026-09-10T05:59:42Z,80,Factory ZERO (GM Detroit-Hamtramck Assembly),Auto Assembly,MI,2020-01,2200000000,2200,2021 (second half),2021-12,"PRODUCING; repeated multi-week production pauses (latest Mar 16-Apr 13, 2026) amid weak EV demand",1.9,0.2,P,"$2.2B conversion of Detroit-Hamtramck into dedicated EV plant 'Factory ZERO'. Production began Dec 2021 with GMC Hummer EV; later added Silverado EV, Sierra EV, Cadillac Escalade IQ. ~1,140 jobs eliminated end of 2025; near-continuous disruption since mid-2025 (pauses in Apr 2025 and Sep-Oct 2025); next-gen full-size electric-truck program delayed indefinitely.",https://www.fox2detroit.com/news/gm-investing-2-2-billion-in-detroit-hamtramck-plant-creating-2200-jobs,https://www.electrive.com/2026/03/31/gm-enforces-four-week-production-break-at-ev-factory/,"promised_date_source (investor.gm.com) timed out then returned HTTP 403 via curl and could not be read; promised production date taken from promise_source phrasing 'beginning late just this next year' (Jan 2020 statement), read as late 2021 and consistent with actual first output Dec 2021. status_source (electrive) proves production but does not date first output; actual first output dated via GMC media release 2021-12-17 (news.gmc.com) cited in actual_date_source.",https://investor.gm.com/news-releases/news-release-details/gm-marks-progress-toward-all-electric-future-unveiling-factory,2020-01-15,2021-10-01,2021-12-15,"GM investing $2.2 billion in Detroit-Hamtramck plant, creating 2,200 jobs (Fox 2 Detroit report dated January 27, 2020)",beginning late just this next year,"The first 2022 GMC HUMMER EV Pickups have been produced at Factory ZERO, and customer deliveries will now begin.",https://news.gmc.com/newsroom.detail.html/Pages/news/us/en/2021/dec/1217-hummer.html,US,1B-or-2000-jobs
